line_name,date,year,month,day_of_year,weekday,pattern,observed_kwh,observed_mwh_per_day,log1p_kwh,tas_c_mean_7d,pred_target,pred_log1p_kwh,predicted_kwh,predicted_mwh_per_day,base_value,explanation_model,target
白普线（455）,2024-01-13,2024,1,13,5,Pattern 3,299.9642987246739,0.2999642987246739,5.7069916488261585,7.714285782405308,8.926147274793907,8.926147274793907,7525.21301621314,7.52521301621314,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-03-29,2024,3,89,4,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,17.56428595951625,5.857321067597402,5.857321067597402,348.78583514031743,0.3487858351403174,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-09-10,2024,9,254,1,Pattern 3,12325.41770416777,12.325417704167771,9.41950001900315,26.86428533281599,13.323909988976226,13.323909988976226,611645.6276777332,611.6456276777332,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-07-16,2024,7,198,1,Pattern 3,14952.62116220828,14.95262116220828,9.61270876769665,28.178570883614675,9.283095717027276,9.283095717027276,10753.673863070191,10.75367386307019,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-08-25,2024,8,238,6,Pattern 3,15367.22641605486,15.36722641605486,9.64005743729502,28.071428571428573,8.397396710505697,8.397396710505697,4434.504801631194,4.434504801631194,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-11-07,2024,11,312,3,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,16.778570992606028,5.5290569539494445,5.5290569539494445,250.906239789124,0.25090623978912396,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-09-17,2024,9,261,1,Pattern 3,101.4140137513361,0.1014140137513361,4.629023556282276,23.24285752432687,8.29213640040968,8.29213640040968,3991.354357536157,3.991354357536157,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-09-09,2024,9,253,0,Pattern 3,20214.21421185459,20.21421421185459,9.914190778697163,26.921428407941544,9.18459276971275,9.18459276971275,9744.810406174587,9.744810406174587,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-01-09,2024,1,9,1,Pattern 3,15139.82990295478,15.13982990295478,9.625150340743748,6.428571496691022,10.330697729164749,10.330697729164749,30658.49646695085,30.65849646695085,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-03-06,2024,3,66,2,Pattern 3,3223.439688315222,3.223439688315222,8.078514474078025,9.078571728297643,9.269365288951242,9.269365288951242,10607.01672379673,10.60701672379673,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-03-15,2024,3,75,4,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,12.907142911638534,8.252222977391348,8.252222977391348,3835.1440114676197,3.83514401146762,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-09-15,2024,9,259,6,Pattern 3,24193.07943580774,24.19307943580774,10.093863230799835,26.014285496303014,8.282872340580775,8.282872340580775,3954.5397376245915,3.9545397376245917,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-11-08,2024,11,313,4,Pattern 3,101.0558168286695,0.1010558168286695,4.625519887422407,13.164285659790039,4.840725489413742,4.840725489413742,125.56113719662416,0.12556113719662415,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-05-08,2024,5,129,2,Pattern 3,2015.221896708141,2.015221896708141,7.60898069094582,20.142857006617955,8.492450880404924,8.492450880404924,4876.806355190263,4.876806355190263,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-04-22,2024,4,113,0,Pattern 3,3433.518442477891,3.433518442477891,8.141632003410342,18.014285223824636,7.674294998576542,7.674294998576542,2151.305772059673,2.151305772059673,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-08-26,2024,8,239,0,Pattern 3,29744.82895382201,29.744828953822008,10.30044419791151,28.342857360839844,9.211246544151395,9.211246544151395,10008.06582873263,10.00806582873263,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-07-21,2024,7,203,6,Pattern 3,20529.88690909543,20.529886909095428,9.929685709717727,25.635713849748885,8.685338492442106,8.685338492442106,5914.542525193946,5.914542525193946,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-03-24,2024,3,84,6,Pattern 3,10180.85738791921,10.18085738791921,9.228362728070655,13.585714340209961,7.757252017535913,7.757252017535913,2337.4696941015577,2.3374696941015576,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-06-15,2024,6,167,5,Pattern 3,10017.22775056126,10.01722775056126,9.212161487793828,22.828571319580078,11.727118972469109,11.727118972469109,123885.23607571406,123.88523607571406,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-10-04,2024,10,278,4,Pattern 3,7433.089734744613,7.433089734744613,8.913831421640495,20.407142639160156,8.31493116647661,8.31493116647661,4083.4042837014717,4.083404283701472,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-12-03,2024,12,338,1,Pattern 3,17929.52641902055,17.929526419020547,9.794259925845857,7.464285782405308,10.30643977346035,10.30643977346035,29923.708024222098,29.923708024222098,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-01-15,2024,1,15,0,Pattern 3,14991.09257083795,14.99109257083795,9.6152781791415,10.521428516932897,8.824034416774783,8.824034416774783,6794.625781651649,6.794625781651649,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-03-08,2024,3,68,4,Pattern 3,8020.47996832887,8.02047996832887,8.989878218540474,6.128571442195347,8.94625200616561,8.94625200616561,7678.056800506544,7.678056800506544,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-04-09,2024,4,100,1,Pattern 3,12233.23444468243,12.23323444468243,9.411993402990028,12.728571483067103,11.678773449668322,11.678773449668322,118038.365018683,118.03836501868301,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-04-14,2024,4,105,6,Pattern 3,5038.03471134395,5.0380347113439505,8.524969817195064,18.271428516932897,9.275383700809368,9.275383700809368,10671.05264141292,10.67105264141292,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-03-14,2024,3,74,3,Pattern 3,2681.291131946067,2.681291131946067,7.894426608265926,8.785714285714286,7.40158114938345,7.40158114938345,1637.5732118548315,1.6375732118548314,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-01-25,2024,1,25,3,Pattern 3,20982.1776132175,20.9821776132175,9.951476329643448,2.94285717180797,9.821856116038811,9.821856116038811,18431.231369928275,18.431231369928273,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-08-15,2024,8,228,3,Pattern 3,2924.196847117467,2.924196847117467,7.981117055561355,28.528571265084402,8.73203547348481,8.73203547348481,6197.331819661776,6.197331819661776,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-04-16,2024,4,107,1,Pattern 3,503.9134619291828,0.5039134619291828,6.224387052074657,13.457142966134208,7.5687427776169995,7.5687427776169995,1935.7038828614052,1.9357038828614053,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-05-28,2024,5,149,1,Pattern 3,10217.78662141724,10.217786621417241,9.231983130820495,21.900000163487025,10.499326816199611,10.499326816199611,36290.063892962105,36.2900638929621,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-06-08,2024,6,160,5,Pattern 3,10075.43464084749,10.07543464084749,9.217954772791414,22.47142927987235,9.23214459902826,9.23214459902826,10219.43676379771,10.21943676379771,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-12-10,2024,12,345,1,Pattern 3,401.354931897865,0.40135493189786503,5.997334614247513,6.821428639548166,9.251525641708866,9.251525641708866,10419.451470883952,10.419451470883953,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-08-09,2024,8,222,4,Pattern 3,8489.086576230553,8.489086576230553,9.046654476689271,27.342856815883092,8.017653059697045,8.017653059697045,3033.0482403420174,3.0330482403420174,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-07-21,2024,7,203,6,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,28.39999989100865,7.430044981780365,7.430044981780365,1684.8834056981893,1.6848834056981894,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-12-31,2024,12,366,1,Pattern 3,20965.40979847327,20.965409798473267,9.95067690268019,4.159980394511631,8.68367001136588,8.68367001136588,5904.680783787288,5.904680783787288,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-10-19,2024,10,293,5,Pattern 3,7041.517655976321,7.041517655976321,8.859721006808275,18.7000002179827,7.7836753573061115,7.7836753573061115,2400.0834628153652,2.400083462815365,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-06-30,2024,6,182,6,Pattern 3,907.1777718557696,0.9071777718557696,6.811440143420236,21.885714394705637,6.808095229554084,6.808095229554084,904.1450703240627,0.9041450703240627,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-11-22,2024,11,327,4,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,10.15714291163853,7.2688334345403645,7.2688334345403645,1433.875599999856,1.433875599999856,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-04-07,2024,4,98,6,Pattern 3,101.4181688981826,0.1014181688981826,4.629064127512766,15.949999945504326,8.254368882086393,8.254368882086393,3843.3848497771482,3.843384849777148,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-04-12,2024,4,103,4,Pattern 3,1617.806267316198,1.6178062673161981,7.389444284575757,13.478571346827916,7.9135678394381435,7.9135678394381435,2733.1280147666557,2.7331280147666557,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-05-09,2024,5,130,3,Pattern 3,9174.922418887192,9.174922418887192,9.124338203987849,21.02142838069371,14.507906815292486,14.507906815292486,1998497.717281115,1998.497717281115,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-04-07,2024,4,98,6,Pattern 3,503.9134619291828,0.5039134619291828,6.224387052074657,13.271428516932897,8.10250922561571,8.10250922561571,3301.745018985279,3.301745018985279,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-04-20,2024,4,111,5,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,18.464285169328964,7.278765341469625,7.278765341469625,1448.197655846556,1.448197655846556,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
