line_name,raw_annual_mean_c,raw_jas_mean_c,raw_cdd24,raw_hdd18,raw_days,scenario,model,year,pattern,downscaled_annual_mean_c,downscaled_jas_mean_c,downscaled_cdd24,downscaled_hdd18,downscaled_days,downscaled_minus_raw_c
光高线（459）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
凉响线（459）,19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.54860596315765,28.175006485039372,455.05497211149884,1197.6800790272775,365,-1.4371995483169577
凉甘线（458）,19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.54860596315765,28.175006485039372,455.05497211149884,1197.6800790272775,365,-1.4371995483169577
凉青线（456）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
凉风线（454）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
凉高线（453）,19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.54860596315765,28.175006485039372,455.05497211149884,1197.6800790272775,365,-1.4371995483169577
北山一回（453）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
北山三回（455）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
北山二回（454）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
北山五回（458）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
北山四回（457）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
北清一回(459),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
北清二回(461),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
医专一回（476）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
双走线（451）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.083579029502467,27.72422469657191,395.8661064448085,1261.7895689974405,365,-0.21486190372507252
双龙线（455）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.083579029502467,27.72422469657191,395.8661064448085,1261.7895689974405,365,-0.21486190372507252
古化线(456),19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,-0.8114890647530402
古国线(462),19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,-0.8114890647530402
古沙线(454),19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,-0.8114890647530402
古瑞二回(464),19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,-0.8114890647530402
古瑞线(455),19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,-0.8114890647530402
古铁线(458),19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,-0.8114890647530402
后关线（461）,19.981989,29.281631,680.8557,1075.415,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.481503900378083,28.102087780993344,449.89626013413323,1214.1657340167428,365,-1.5004850064822683
后桥线（455）,19.224812,28.512981,568.6201,1178.6984,365,ssp126,ACCESS-CM2,2090,Pattern 2,17.289474242704717,26.79414451990839,303.7991164536761,1395.6042254239474,365,-1.9353373112503611
后紫线（462）,19.981989,29.281631,680.8557,1075.415,365,ssp126,ACCESS-CM2,2090,Pattern 1,17.579991939583945,27.053239021940602,332.62826297970054,1347.3987637259484,365,-2.401996967276407
后铁线（454）,19.981989,29.281631,680.8557,1075.415,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.91096179650761,28.544623016134732,503.53924222957744,1147.4537615353465,365,-1.0710271103527411
周医一回(464),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
周医二回(468),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
周家坝一回(456),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
周柳线(452),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
周铁一回(459),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
壤杨线（456）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.58738004249573,29.373305117829698,604.68734080859,1052.5758840397275,365,-0.21677912193298
壤武线（453）,19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,-0.8114890647530402
壤武线（457）,19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,-0.8114890647530402
壤渡线（454）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.58738004249573,29.373305117829698,604.68734080859,1052.5758840397275,365,-0.21677912193298
壤电线（458）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
大三一回（456）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
大三二回（478）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
大医线（453）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
大周线(451),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.85694277390322,29.790604213161384,663.7663042521071,1032.168427309918,365,0.1932750950702129
大安二回（459）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
大安线（461）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
大新二回（467）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.220212557217387,30.05713771448361,696.1954690069042,963.2645624186252,365,0.41605339278867604
大桥一回（466）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.220212557217387,30.05713771448361,696.1954690069042,963.2645624186252,365,0.41605339278867604
大桥三回（455）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
大桥二回（462）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,-1.167715184263578
大桥四回（468）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
大铁线（469）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
大高线（477）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.220212557217387,30.05713771448361,696.1954690069042,963.2645624186252,365,0.41605339278867604
太九一回（464）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太九二回（469）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太九线（459）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太双一回（467）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太双三回（463）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太双二回（462）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太塘一回（468）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太塘二回（471）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太山一回（466）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太山二回（456）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太水一回（461）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太水二回（455）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太福二回（472）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太禾线（458）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
太金线（457）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
宁凉线（457）,19.985806,29.226368,670.7932,1059.0359,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.54860596315765,28.175006485039372,455.05497211149884,1197.6800790272775,365,-1.4371995483169577
小周线(452),19.855198,29.152725,653.4107,1069.0575,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.87126730366675,29.820988584901112,665.2353449865338,1024.6934490673168,365,0.016069397172611133
平升一回（455）,19.224812,28.512981,568.6201,1178.6984,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.216301893773334,28.99625053373364,557.299133672583,1112.8110143430358,365,-0.008509660181744039
平升二回（459）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.07129130499156,28.884232639037183,540.3534860181693,1131.6291272338228,365,-0.5923763738414465
平登线（458）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.07129130499156,28.884232639037183,540.3534860181693,1131.6291272338228,365,-0.5923763738414465
平贝线（456）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.07129130499156,28.884232639037183,540.3534860181693,1131.6291272338228,365,-0.5923763738414465
平铁线（457）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.07129130499156,28.884232639037183,540.3534860181693,1131.6291272338228,365,-0.5923763738414465
映周线(451),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
映天一回(455),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
映天三回(466),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
映天二回(468),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
映平线（453）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.07129130499156,28.884232639037183,540.3534860181693,1131.6291272338228,365,-0.5923763738414465
映水线(472),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
映流三回(454),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
映流二回(473),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
映流线(453),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
映申线(474),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
映登线(452),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.07129130499156,28.884232639037183,540.3534860181693,1131.6291272338228,365,-0.5923763738414465
映祥线(471),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
映龙二回(469),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
未来城一回（459）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
未来城二回（477）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
枇杷坪一回(457),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
枇杷坪七回(468),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
枇杷坪三回(465),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
枇杷坪二回(458),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
枇杷坪六回(467),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
枇杷坪四回(464),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
枇海线(456),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
枇滨线(463),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
枇睿线(462),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
枇附线(455),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
