line_name,pattern,downscaled_annual_mean_c,downscaled_jas_mean_c,downscaled_cdd24,downscaled_hdd18,downscaled_days,scenario,model,year
江星线（486）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江泉一回（456）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江泉一回（478）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江牌线（464）,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江电线（474）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江盐线(463),Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江科一回（457）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江科三回（482）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江移线（467）,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江维二回（473）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江观三回（479）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江观二回（454）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江观线（462）,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江越线（475）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江都线（481）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
江高线（461）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
油小线（466）,Pattern 1,19.369577845154915,29.29978542749914,588.4026306945051,1173.83150050017,365,ssp585,ACCESS-CM2,2030
油新一回（482）,Pattern 2,19.369577845154915,29.29978542749914,588.4026306945051,1173.83150050017,365,ssp585,ACCESS-CM2,2030
油沙一回（472）,Pattern 1,19.369577845154915,29.29978542749914,588.4026306945051,1173.83150050017,365,ssp585,ACCESS-CM2,2030
油沙二回487,Pattern 2,19.369577845154915,29.29978542749914,588.4026306945051,1173.83150050017,365,ssp585,ACCESS-CM2,2030
油源线（469）,Pattern 2,19.369577845154915,29.29978542749914,588.4026306945051,1173.83150050017,365,ssp585,ACCESS-CM2,2030
油玉线（478）,Pattern 1,16.410314734970044,25.935996967008883,214.09197404442662,1598.394519261276,365,ssp585,ACCESS-CM2,2030
油盐线（479）,Pattern 1,16.410314734970044,25.935996967008883,214.09197404442662,1598.394519261276,365,ssp585,ACCESS-CM2,2030
油茨一回（467）,Pattern 2,16.20883390703931,25.742965469832576,202.2951902794503,1634.3105738232032,365,ssp585,ACCESS-CM2,2030
油茨二回（481）,Pattern 1,16.194228736679257,25.76118814243128,202.85531753708847,1641.7142692703073,365,ssp585,ACCESS-CM2,2030
油铁一回（483）,Pattern 1,19.369577845154915,29.29978542749914,588.4026306945051,1173.83150050017,365,ssp585,ACCESS-CM2,2030
油铁二回（471）,Pattern 1,19.369577845154915,29.29978542749914,588.4026306945051,1173.83150050017,365,ssp585,ACCESS-CM2,2030
油高线（473）,Pattern 1,16.410314734970044,25.935996967008883,214.09197404442662,1598.394519261276,365,ssp585,ACCESS-CM2,2030
清云一回（476）,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清医一回（451）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清寰线（466）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清永线（468）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清沙线（455）,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清泉一回（453）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清泉三回（477）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清泉二回（452）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清泉五回（467）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清泉六回（472）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清泉四回（478）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清牌一回（474）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清瑞线（454）,Pattern 3,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清电线（458）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清胜线（459）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清达三回（465）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清达二回（469）,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
清鑫线（466）,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
瀼河线（457）,Pattern 2,18.736745330433262,28.615952830845234,499.279748282373,1264.7741044612583,365,ssp585,ACCESS-CM2,2030
熊园一回(453),Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
熊园二回(467),Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
熊家一回(465),Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
熊家二回(466),Pattern 2,19.013467039065613,28.982016860479774,553.6346914183227,1242.1682951642372,365,ssp585,ACCESS-CM2,2030
熊铁一回(456),Pattern 1,19.013467039065613,28.982016860479774,553.6346914183227,1242.1682951642372,365,ssp585,ACCESS-CM2,2030
申凤线(464),Pattern 2,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
申化线(451),Pattern 1,15.978261009322484,25.500416656069532,186.72201227095417,1681.3403166293492,365,ssp585,ACCESS-CM2,2030
申叶线(459),Pattern 3,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
申周线(457),Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
申园二回(463),Pattern 1,15.978261009322484,25.500416656069532,186.72201227095417,1681.3403166293492,365,ssp585,ACCESS-CM2,2030
申园线(487),Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
申城线(468),Pattern 1,15.978261009322484,25.500416656069532,186.72201227095417,1681.3403166293492,365,ssp585,ACCESS-CM2,2030
申大线(469）,Pattern 2,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
申安一回(483),Pattern 1,15.978261009322484,25.500416656069532,186.72201227095417,1681.3403166293492,365,ssp585,ACCESS-CM2,2030
申安二回(478),Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
申明线(458),Pattern 2,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
申污线(488),Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
申湖线(455),Pattern 2,15.978261009322484,25.500416656069532,186.72201227095417,1681.3403166293492,365,ssp585,ACCESS-CM2,2030
申玉线(467),Pattern 2,18.227815570153965,28.075645286355577,437.2508939339931,1341.434712708285,365,ssp585,ACCESS-CM2,2030
申筑一回(474),Pattern 2,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
申筑二回(456),Pattern 2,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
申纺一回(482),Pattern 1,15.978261009322484,25.500416656069532,186.72201227095417,1681.3403166293492,365,ssp585,ACCESS-CM2,2030
申纺三回(479),Pattern 1,15.978261009322484,25.500416656069532,186.72201227095417,1681.3403166293492,365,ssp585,ACCESS-CM2,2030
申纺二回(481),Pattern 1,15.978261009322484,25.500416656069532,186.72201227095417,1681.3403166293492,365,ssp585,ACCESS-CM2,2030
申萃一回(477),Pattern 2,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
申萃二回(462),Pattern 2,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
申运线(486),Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
申铁一回(461),Pattern 3,15.978261009322484,25.500416656069532,186.72201227095417,1681.3403166293492,365,ssp585,ACCESS-CM2,2030
申铁二回(465),Pattern 1,15.978261009322484,25.500416656069532,186.72201227095417,1681.3403166293492,365,ssp585,ACCESS-CM2,2030
申飞一回（471),Pattern 2,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
申飞二回(473),Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
白双线（457）,Pattern 1,17.525845136879123,27.294398310262547,347.7621921927926,1438.0474182990827,365,ssp585,ACCESS-CM2,2030
白土线（454）,Pattern 1,15.414279630462136,24.77463936338052,138.1097763980643,1766.8491046908657,365,ssp585,ACCESS-CM2,2030
白地线（453）,Pattern 3,16.559065342446935,26.183821277670404,240.56867994940362,1586.4816217383084,365,ssp585,ACCESS-CM2,2030
白大线（459）,Pattern 1,17.525845136879123,27.294398310262547,347.7621921927926,1438.0474182990827,365,ssp585,ACCESS-CM2,2030
白太线（456）,Pattern 1,16.470869378802703,26.064822886514513,230.66861573063613,1596.140640235762,365,ssp585,ACCESS-CM2,2030
白恒一回（458）,Pattern 1,15.321356172618698,24.727126464334923,134.41766428334262,1793.1563024530171,365,ssp585,ACCESS-CM2,2030
白普线（455）,Pattern 3,15.414279630462136,24.77463936338052,138.1097763980643,1766.8491046908657,365,ssp585,ACCESS-CM2,2030
白石线（455）,Pattern 2,17.525845136879123,27.294398310262547,347.7621921927926,1438.0474182990827,365,ssp585,ACCESS-CM2,2030
白羊线（453）,Pattern 2,17.525845136879123,27.294398310262547,347.7621921927926,1438.0474182990827,365,ssp585,ACCESS-CM2,2030
相化线（321）,Pattern 1,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
相安线（453）,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
相思线（451）,Pattern 1,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
相柱线（454）,Pattern 1,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
相鹿线（452）,Pattern 1,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
立苇一回（451）,Pattern 1,16.20883390703931,25.742965469832576,202.2951902794503,1634.3105738232032,365,ssp585,ACCESS-CM2,2030
立苇三回（453）,Pattern 2,17.664827541801507,27.397997166451102,359.0441244582781,1408.9033437774094,365,ssp585,ACCESS-CM2,2030
立苇二回（452）,Pattern 2,17.664827541801507,27.397997166451102,359.0441244582781,1408.9033437774094,365,ssp585,ACCESS-CM2,2030
红沙一回(459),Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,ssp585,ACCESS-CM2,2030
红沙二回(461),Pattern 2,19.013467039065613,28.982016860479774,553.6346914183227,1242.1682951642372,365,ssp585,ACCESS-CM2,2030
罗中线（459）,Pattern 3,16.258424814922016,25.7637647829986,201.83032242729143,1626.375442809352,365,ssp585,ACCESS-CM2,2030
罗田线（451）,Pattern 1,14.655044055742179,23.932406468038582,93.41949010240995,1913.8106975614728,365,ssp585,ACCESS-CM2,2030
罗电线（456),Pattern 3,14.655044055742179,23.932406468038582,93.41949010240995,1913.8106975614728,365,ssp585,ACCESS-CM2,2030
罗铁线（322）,Pattern 1,14.655044055742179,23.932406468038582,93.41949010240995,1913.8106975614728,365,ssp585,ACCESS-CM2,2030
罗马线（458）,Pattern 2,14.655044055742179,23.932406468038582,93.41949010240995,1913.8106975614728,365,ssp585,ACCESS-CM2,2030
腾高二回（474）,Pattern 1,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
走中线（454）,Pattern 1,16.77879892196178,26.351379338184767,250.72496183514914,1541.0152930926442,365,ssp585,ACCESS-CM2,2030
走马线（453）,Pattern 1,16.410314734970044,25.935996967008883,214.09197404442662,1598.394519261276,365,ssp585,ACCESS-CM2,2030
赶场线（452）,Pattern 1,17.644802620840306,27.453766034107275,365.0524790309901,1427.224323843161,365,ssp585,ACCESS-CM2,2030
重啤线（466）,Pattern 1,17.652476759731833,27.41671090431799,360.2130268261998,1416.3480778229896,365,ssp585,ACCESS-CM2,2030
金管一回（466）,Pattern 1,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
金管三回（463）,Pattern 1,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
金管二回（465）,Pattern 1,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
钢厂三回（456）,Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
钢厂二回（455）,Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
长坝线（452）,Pattern 1,17.644802620840306,27.453766034107275,365.0524790309901,1427.224323843161,365,ssp585,ACCESS-CM2,2030
长坪线（457）,Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
长大线（459）,Pattern 2,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
长天线（453）,Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
长开线（461）,Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
长戒线（452）,Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
长楼线（457）,Pattern 2,16.470869378802703,26.064822886514513,230.66861573063613,1596.140640235762,365,ssp585,ACCESS-CM2,2030
长永线（455）,Pattern 1,16.923558816612214,26.67339084491054,287.08274557912074,1538.0691781285173,365,ssp585,ACCESS-CM2,2030
长河线（461）,Pattern 1,17.664827541801507,27.397997166451102,359.0441244582781,1408.9033437774094,365,ssp585,ACCESS-CM2,2030
长流线（454）,Pattern 2,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
长消线（456）,Pattern 2,17.644802620840306,27.453766034107275,365.0524790309901,1427.224323843161,365,ssp585,ACCESS-CM2,2030
长滩线（459）,Pattern 2,17.644802620840306,27.453766034107275,365.0524790309901,1427.224323843161,365,ssp585,ACCESS-CM2,2030
长玉线（462）,Pattern 2,17.644802620840306,27.453766034107275,365.0524790309901,1427.224323843161,365,ssp585,ACCESS-CM2,2030
长电线（456）,Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,ssp585,ACCESS-CM2,2030
长茨线（458）,Pattern 2,17.644802620840306,27.453766034107275,365.0524790309901,1427.224323843161,365,ssp585,ACCESS-CM2,2030
长衡线（458）,Pattern 1,17.664827541801507,27.397997166451102,359.0441244582781,1408.9033437774094,365,ssp585,ACCESS-CM2,2030
长高二回（453）,Pattern 1,17.644802620840306,27.453766034107275,365.0524790309901,1427.224323843161,365,ssp585,ACCESS-CM2,2030
龙代线（451）,Pattern 1,15.496966895098806,24.765750449463706,138.09152108361462,1740.2179314802888,365,ssp585,ACCESS-CM2,2030
龙医一回（458）,Pattern 2,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
龙医二回（469）,Pattern 2,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
龙恒线（456）,Pattern 3,15.562775116697377,25.05570415598779,155.30303772983046,1756.2603849776563,365,ssp585,ACCESS-CM2,2030
龙新线（452）,Pattern 3,17.94989361603872,27.67166700895579,383.11714601793386,1364.5946906745473,365,ssp585,ACCESS-CM2,2030
龙梨线（458）,Pattern 1,15.562775116697377,25.05570415598779,155.30303772983046,1756.2603849776563,365,ssp585,ACCESS-CM2,2030
龙渝线（467）,Pattern 2,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
龙燕线（453）,Pattern 3,17.95610909960714,27.728906461460014,388.8343237040702,1369.7791608819603,365,ssp585,ACCESS-CM2,2030
龙电一回（478）,Pattern 1,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
龙电二回（479）,Pattern 1,18.708430967350765,28.621092597736087,498.49770371691545,1272.4044052704855,365,ssp585,ACCESS-CM2,2030
